,Web Archive Link,GIPHY Title
658,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10r5t3P0dZ0i08/giphy.gif,bathroom STICKER
659,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10R5ZAXFPYn3Hy/giphy.gif,bored emma stone GIF
660,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10r895QS3fkzNC/giphy.gif,trash standing GIF
661,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10r9SOqhatDT2g/giphy.gif,logo ghostbusters GIF
662,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rAKaDOZx7fPO/giphy.gif,as if GIF
663,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10RCqM2nZpdqOQ/giphy.gif,breaking bad shut up GIF
664,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10RdBbKy4Lz8cw/giphy.gif,perfect loops GIF
666,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10rGFqCL5KDubm/giphy.gif,crazy wonder girls GIF
667,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rgNf74HUi7QY/giphy.gif,GIF by Adam Ferriss
668,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10RhccNxPSaglW/giphy.gif,keyboard cat GIF
669,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10rK3GfoA84SIw/giphy.gif,cara delevingne swag GIF
670,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rKcNSN0CGkGQ/giphy.gif,jennifer lopez dancing GIF by American Idol
671,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rld5FJdCHvyw/giphy.gif, 
672,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rmPDwwvC9BpC/giphy.gif,try me nina dobrev GIF
673,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rnc1gExjQIRa/giphy.gif,should marco rubio GIF
674,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rOzaIBl8k65O/giphy.gif,scrubs GIF
675,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10rpRQVFw2Qf28/giphy.gif,downton abbey lady grantham GIF
676,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rQhef0SHQ1pu/giphy.gif,digital art love GIF by G1ft3d
677,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10rQojsTtZoU3S/giphy.gif,cat shower GIF
678,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rr0MEGXUhj6E/giphy.gif,home alone fight GIF
679,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10rsLtGrOcCR0s/giphy.gif,evil mr burns GIF
680,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10rSXJAmOHskDK/giphy.gif,meek mill GIF
681,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10rTUmhzrq3EVG/giphy.gif,pretty woman 80s GIF
682,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10RvmN9SSs2qaY/giphy.gif, 
683,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10RW2Vd6UMufE4/giphy.gif,jonah hill weed GIF
684,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10RwmLMNFPG6wE/giphy.gif,planet what GIF
685,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10rzDxOuntohkQ/giphy.gif,ruby rose GIF
686,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10RZJCsS2qT7YQ/giphy.gif,tom daley diving GIF
687,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10RzZuDnurOyAw/giphy.gif,thanks obama GIF
688,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10s0mBHaDoe7YI/giphy.gif,gremlins 2 GIF
689,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10S1BH2qP74hOM/giphy.gif,tyler posey royalty GIF
690,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10s2fNSFf0Akik/giphy.gif,breaking bad GIF
691,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10S4prGaIsrrvG/giphy.gif,harry shum jr smile GIF
692,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10s5wOcRMyPpwk/giphy.gif,gun GIF
693,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10SBSq3EdK9iKs/giphy.gif,make-up smile GIF
694,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10SCexjiy2D94Y/giphy.gif,alexander skarsgard shower GIF
695,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10sE6FU4XmgPIc/giphy.gif,lucy liu GIF
696,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10SExFZRVjG7Xq/giphy.gif,fat cat GIF
697,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10SFg5v0t7bFCM/giphy.gif,maudit GIF
698,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10SjgjDh377xg4/giphy.gif,pokemon GIF
699,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10sjsZ0u2W0fss/giphy.gif, 
700,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10SKBRffm1rgJy/giphy.gif,baby dj GIF
701,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10skHE8H6s7rgI/giphy.gif,judi dench GIF
702,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10skjhcd0NVgdi/giphy.gif,the lady in the van GIF
703,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10sKNgit3jiU2A/giphy.gif,coffee GIF
705,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10SMxexxp1V4VW/giphy.gif,george costanza flirting GIF
707,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10Sp9Ex5fmbVlu/giphy.gif,adventure time metal GIF
708,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10spcFioEOY7zG/giphy.gif,barack obama applause GIF
710,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10sqj5LmG2HQf6/giphy.gif,season 2 jane villanueva GIF
711,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10SqrGYtLNcNWw/giphy.gif,cat running GIF
712,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10sqYXfKrKOW8U/giphy.gif,lame texting GIF
713,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10SSMjld3uHPCo/giphy.gif,disney villain GIF
714,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10sT7JrkobPtAY/giphy.gif,lilo and stitch family GIF
715,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10Stb1JytpTs5y/giphy.gif,shocked emma stone GIF
716,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10Stxqolo2qZ20/giphy.gif,bear waving GIF
717,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10Sv8yjhngZ3sQ/giphy.gif,the birds GIF
718,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10SvixZff25gic/giphy.gif,stephen colbert technology GIF
719,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10swQPVv0kvqp2/giphy.gif,animal christmas GIF
720,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10sXTCdlsdKn8k/giphy.gif,sesame street ok GIF
722,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10syirWkmikZKE/giphy.gif,jennifer aniston friends GIF
723,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10sYRH8EIu9L0I/giphy.gif,doris roberts GIF
725,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10tAuYr1AoLENW/giphy.gif,justin long no GIF
726,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10tbCyJuFePlqU/giphy.gif, 
727,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10teAalEMMYNvq/giphy.gif,hosting mtv GIF
728,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10TEsToo0Qab3G/giphy.gif,brad pitt punch GIF
729,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10tgnT9JkvvIxq/giphy.gif,sailor moon GIF
730,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10tHncDKASCxIA/giphy.gif,animation tumblr featured GIF
731,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10tHozmXU5x1sI/giphy.gif,dance party dancing GIF
732,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10tIjpzIu8fe0/giphy.gif,sad inside out GIF
733,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10tjMmYQsEIZmo/giphy.gif,chito miranda fx GIF
734,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10TjYv7tytTjtm/giphy.gif,ghost emoji Sticker by AnimatedText
735,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10TK8lHXtkPo1q/giphy.gif,george costanza comedy GIF
737,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10tQSAIjRtvOtW/giphy.gif,channing tatum dancing GIF
738,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10trsBQFB82tDa/giphy.gif,frustrated GIF
739,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10tswH81JYIt2g/giphy.gif,kicking idris elba GIF
740,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10tt2DwqDd4AWk/giphy.gif,michael richards seinfeld GIF
741,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10ttqzrQQODtUk/giphy.gif,happy benedict cumberbatch GIF
742,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10TxlQTIFKi4dq/giphy.gif,kiss eating GIF
743,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10Tz3pgZHibTeo/giphy.gif,shocked GIF
744,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10U3Acqy4DcxuE/giphy.gif,nicolas cage no GIF
745,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10u3m8KuB1Hoxa/giphy.gif,scared cat GIF
746,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10u67K77WbgFBS/giphy.gif,happy hour drinking GIF
747,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10u6gt11vnm812/giphy.gif,swedish chef cooking GIF
748,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10u8fneGXAksQU/giphy.gif,stevie wonder performance GIF by Recording Academy / GRAMMYs
749,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10U8GtKf9s3ar6/giphy.gif,spuds mackenzie dancing GIF
750,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10U8Jinlgva6Y/giphy.gif,model wink GIF
752,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10Ua7rs9fxa8QE/giphy.gif,loop waves GIF
753,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uAe0ADZPiH6w/giphy.gif,loop gold GIF
754,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uai9Uz3CzTqM/giphy.gif, 
755,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10UB1BfC4EKll6/giphy.gif,christopher lloyd GIF
756,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10UbuJwSSSJmRq/giphy.gif,skateboarding GIF
757,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uct1aSFT7QiY/giphy.gif,surprised nicolas cage GIF
758,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10UEWGH1cf6MlG/giphy.gif,shocked dinosaur GIF
759,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uG4cPTeBehXi/giphy.gif,brad pitt floyd GIF
760,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10Uhy46DLnmtkk/giphy.gif,kate upton bathing suit GIF
761,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uJxb7RxVxtPa/giphy.gif,rice krispies cat GIF by Michelle Porucznik
762,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10UKkSF1haiQ6c/giphy.gif,angry charlize theron GIF
763,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10UKthphvo1Axq/giphy.gif,elvira mistress of the dark halloween GIF by RETRO-FIEND
765,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10ulkX3Y06BRmw/giphy.gif,fight club GIF
766,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10UMktW09cciac/giphy.gif,kermit the frog jazz GIF
767,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10UMPF9MBuSFOM/giphy.gif,fresh off the boat jessica huang GIF
768,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10UOWCB7En52Tu/giphy.gif,drunk dark knight GIF
769,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uQlPcgpmDrTW/giphy.gif,angry side eye GIF
770,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10uTjZCI1pGVZS/giphy.gif,didn't read robot GIF
771,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10UtqJNULHPfxe/giphy.gif,jimmy fallon happy dance GIF
772,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10UUe8ZsLnaqwo/giphy.gif,how you doin kiss GIF
773,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10UVoQDz0bzkEE/giphy.gif,the rock wrestling GIF
774,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uW5nHNN3JVzW/giphy.gif,kid loves GIF
776,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uxwQ1FLDMCzu/giphy.gif,happy 3d GIF by Brenfi
777,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10uxzK1aLzweis/giphy.gif,Animated GIF
778,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10uziIkvI40bGE/giphy.gif,cat smoking GIF
779,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10V1uGtzbk5hEk/giphy.gif,i love the mom already GIF
780,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10v3ze35H5sYlG/giphy.gif,doctor who dancing GIF
781,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10v8tofbl9VAt2/giphy.gif,swan GIF
782,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10V8TvnHSoMFsk/giphy.gif,meg ryan love GIF
783,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10v9sBf0iUWuYg/giphy.gif,kids inspiration GIF by HuffPost
784,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10Vcs8uNxb4uMU/giphy.gif,jason bateman GIF
785,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10vGhalVUfYjbW/giphy.gif,hope solo nzl stl GIF
786,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10vgRN2WypZGa4/giphy.gif,eva marie saint GIF
787,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10VhF7dI9KBGOA/giphy.gif,the shining johnny GIF
788,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10viybYmjNzJC0/giphy.gif,kanye west GIF
789,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10VJ2YDMoNEBl6/giphy.gif,alicia silverstone oops GIF
790,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10Vj9Rqm8YdyQ8/giphy.gif,cyn santana GIF
792,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10vLQlP73s7Mwo/giphy.gif,the little mermaid disney GIF
793,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10vosqKsZ86IHS/giphy.gif,colorful pixel GIF by haydiroket (Mert Keskin)
794,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10vq5BZvOCVGw0/giphy.gif,goal puppy GIF
795,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10VQerW5Due74s/giphy.gif,michael jackson dance GIF
796,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10VqrByZ8Bx91m/giphy.gif,good morning sleeping GIF
797,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10VQyLrlMSD1S0/giphy.gif,got GIF
798,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10VQZRQxMLZk1G/giphy.gif,chris rock money GIF
799,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10VRhZMAqZbOgw/giphy.gif,breadsticks dancing GIF
800,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10VRtU4S9qL6P6/giphy.gif,dog girl GIF
801,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10VT4SPVU2trzy/giphy.gif,harry imagine GIF
802,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10vuBHyBQzOk9y/giphy.gif,tiny baby GIF
803,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10VUKegLolJEnC/giphy.gif,ash ketchum pokemon GIF
804,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10VvZJxK4SrO0M/giphy.gif,animation skeleton GIF
805,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10vZ5EnSX4R8nm/giphy.gif,tangled rapunzel GIF by Disney
806,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10VZJsErF0QDyE/giphy.gif,liam neeson GIF
807,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10w4u3DbFR4Rws/giphy.gif,twilight zone aliens GIF
808,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10w6mhmxE0y5Ik/giphy.gif,miss piggy GIF
809,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10W7XrdoW9Rvuo/giphy.gif,natalie wood GIF
811,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10wcxaW0dk2vF6/giphy.gif,ralph macchio smoke GIF
812,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10wEaeVhG0EpTa/giphy.gif,30 rock snl GIF
813,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10wepxP5mHboyc/giphy.gif,h&r block GIF by Alexander Lansang
814,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10wHv9x3xBEYZq/giphy.gif,cat love GIF
815,http://webarchive.loc.gov/all/20150318155641/https://media.giphy.com/media/10wlii5jHWFxOE/giphy.gif,buffy the vampire slayer showtime GIF
816,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10wN9mrvUCOPh6/giphy.gif,justice league vintage GIF
818,http://webarchive.loc.gov/all/20150318155641/http://media.giphy.com/media/10WQ8THC1nRMDC/giphy.gif,chris pratt GIF
